name,city,state,phone,email
Sahara Laboratory (Sahara Diagnostics Center),Bengaluru,Karnataka,919945133366,
Vinayaka Diagnostic Center,Bengaluru,Karnataka,919964493238,
Almighty Diagnostics Centre | Health Checkups & Blood Tests Bangalore,Bengaluru,Karnataka,919740783885,
Begur Lifecare Diagnostics & Multispeciality Clinic,Bengaluru,Karnataka,918884301555,
SAVIMANA DIAGNOSTICS,Bengaluru,Karnataka,919108877746,
Vikas Diagnostics and Opg,Bengaluru,Karnataka,919980379494,
Kanyashree Diagnostics,Bengaluru,Karnataka,919740073765,
Green City Diagnostics Laboratory,Bengaluru,Karnataka,919620696677,
Focus Diagnostics Centre & Speciality Clinics,Bengaluru,Karnataka,918067085400,
Morphle Labs Pvt. Ltd.,Bengaluru,Karnataka,916282137227,
Magnus Diagnostic Centre,Bengaluru,Karnataka,918067335588,
SVM Healthcare Blood Test At Doorstep,Bengaluru,Karnataka,918904445404,
Orange Health Labs | Health Checkups & Blood Tests at Home in Bangalore,Bengaluru,Karnataka,919008111144,
Lotus Diagnostic Centre,Bengaluru,Karnataka,919099390993,
S.L.V Diagnostic Laboratory,Bengaluru,Karnataka,919916645066,
Prestige Medical Health Sciences,Bengaluru,Karnataka,919886881149,
Dr. S. R. Chandrasekhar Institute Of Speech And Hearing,Bengaluru,Karnataka,918861787315,
S M Diagnostic Laboratory,Bengaluru,Karnataka,919900568572,
THE HOLISTIC PHYSIO by Dr. Husna Taskeen,Bengaluru,Karnataka,918861842403,
Strand Life Sciences Private Limited,Bengaluru,Karnataka,916366937263,
BANGALORE DIAGNOSTIC CENTRE,Bengaluru,Karnataka,919742681599,
A R DIAGNOSTICS,Bengaluru,Karnataka,919606729657,
SLN DIAGNOSTICS,Bengaluru,Karnataka,919481626344,
LabCare Diagnostics - Home Collection,Bengaluru,Karnataka,919902408684,
Almighty diagnostic centre (G B palya),Bengaluru,Karnataka,919740783885,
LabCare Diagnostic,Bengaluru,Karnataka,917795301182,
Universal Lab Products,Bengaluru,Karnataka,919243411693,
Prima Diagnostics,Bengaluru,Karnataka,919513379777,
Orange Health Labs | Full Body Checkup & Diagnostic Centre in HSR Layout,Bengaluru,Karnataka,918792572792,
M2B LABs,Bengaluru,Karnataka,919739658883,
Gokul Diagnostics,Bengaluru,Karnataka,919066648647,
Orange Health Labs | Full Body Checkup & Diagnostic Centre in Koramangala,Bengaluru,Karnataka,916366967134,
Neuberg Anand Reference Laboratory,Bengaluru,Karnataka,919606273472,
Roots Diagnostics,Bengaluru,Karnataka,917406070700,
RH DIAGNOSTICS,Bengaluru,Karnataka,917090710494,
Care pharma and Diagnostic centre | Home Health Care Services,Bengaluru,Karnataka,919945769973,
Venus Diagnostics,Bengaluru,Karnataka,917569100788,
Sri Ranga Laboratory,Bengaluru,Karnataka,918618909781,
"REVA Academy for Corporate Excellence - RACE, REVA University",Bengaluru,Karnataka,918904058866,
Orange Health Labs | Full Body Checkup & Diagnostic Centre in HSR,Bengaluru,Karnataka,918904281513,
Anand Diagnostics (Sankalp Labs),Bengaluru,Karnataka,918951164466,
Mediclive Diagnostics - Blood test at home | Blood Sample Collection,Bengaluru,Karnataka,916363222984,
"RxDx NM Medical Clinic, Domlur",Bengaluru,Karnataka,919014091111,
Orange Health Labs | Full Body Checkup & Diagnostic Centre in Indiranagar,Bengaluru,Karnataka,916366938504,
Devi Diagnostic Laboratory,Bengaluru,Karnataka,919739070331,
MDS Laboratory (Blood Cancer Lab),Bengaluru,Karnataka,917624848230,
Diagnostica SPAN Kalyan Nagar,Bengaluru,Karnataka,918722688555,
Adam's Diagnostic Centre,Bengaluru,Karnataka,919632963300,
Aster Labs | Kothanur,Bengaluru,Karnataka,919513263222,
RASHI DIAGNOSTIC CENTER K.NARAYANAPURA,Bengaluru,Karnataka,919740481057,
PharmEasy Labs Collection Centre,Bengaluru,Karnataka,917569100788,
Sadhguru Krupa Multi Speciality Clinics,Bengaluru,Karnataka,919902974157,
SRS Hitech Diagnostic Laboratory,Bengaluru,Karnataka,918892703012,
Vikram Hitech Diagnostics,Bengaluru,Karnataka,919535330003,
Diagnofy Clinic & Labs | General Physician | Dentist | Gynaecologist | Cosmetology | Apollo 24|7,Bengaluru,Karnataka,918722777704,
Labcare Diagnostic,Bengaluru,Karnataka,917795301182,
SUPER DIAGNOSTICS & MEDICALS,Bengaluru,Karnataka,919964796862,
Gokul Diagnostics,Bengaluru,Karnataka,919066648647,
VC Labs,Bengaluru,Karnataka,918762007410,
MED PATH LABS,Bengaluru,Karnataka,917975512955,
Rashi Diagnostics - Banaswadi,Bengaluru,Karnataka,917975720904,
S K DIAGNOSTIC / LABORATORY & HEALTH CARE CENTER,Bengaluru,Karnataka,918147795587,
Aster Labs Byrathi,Bengaluru,Karnataka,919880211488,
Faith Diagnostic Center,Bengaluru,Karnataka,918197741455,
Giri Pathlabs,Bengaluru,Karnataka,918792079310,
Neuberg Anand Reference Laboratory,Bengaluru,Karnataka,919014945306,
"KLN HEALTHCARE ( DOCTORS, DIAGNOSTICS & PHARMA) HOSUR MAIN ROAD - E.CITY",Bengaluru,Karnataka,919513500400,
Dr Lohith U | Best Gastro Surgeon in Sarjapur Road | Laparoscopy Surgeon in Sarjapur Road,Bengaluru,Karnataka,918073479146,
SHRI GAJANANA PATH LAB,Bengaluru,Karnataka,918951846869,
"ANAND DIAGNOSTIC LABORATORY ( A NEUBERG ASSOCIATE) GM PALYA, CV RAMAN NAGAR",Bengaluru,Karnataka,919415062697,
Integra Diagnostic Center,Bengaluru,Karnataka,919845747044,
D Pathlabs,Bengaluru,Karnataka,918747096190,
"Neuberg Anand Reference Laboratory - Kasturinagar offers Diagnostics, Lab Tests, Blood Tests, Health Checkup",Bengaluru,Karnataka,918951869839,
Pranav Diagnostic,Bengaluru,Karnataka,918792265180,
Ayushmaan Diagnostics,Bengaluru,Karnataka,919148655699,
"Health2home - Blood Sample Collection, Lab Test at Home",Bengaluru,Karnataka,918150870200,
Health Amaze - Pathology Lab Software,Bengaluru,Karnataka,919738477759,
MEDICARE LABS AND DIAGNOSTICS,Bengaluru,Karnataka,918618672369,
Sumukh Medical Lab,Bengaluru,Karnataka,919739112357,
Surya Diagnostics,Bengaluru,Karnataka,919844412695,
S.L.N. Diagnostics,Bengaluru,Karnataka,919448386039,
Ecotown Diagnostics - NABL ACCREDITED LABORATORY - Best Diagnostic centre in Ramamurthy Nagar,Bengaluru,Karnataka,919606766561,
Asian Health Meter,Bengaluru,Karnataka,917899908809,
SWISS MEDIC DIAGNOSTICS PVT LTD,Bengaluru,Karnataka,916364355541,
Gayathri Scans And Diagnostics,Bengaluru,Karnataka,918971122622,
Hybrinomics Life Science & Diagnostics,Bengaluru,Karnataka,917975825968,
add-on Scans & Labs- Diagnostic centre,Bengaluru,Karnataka,919900811118,
Sugar.fit - Diabetes Centres for Excellence | Sarjapur Road (Addon Labs),Bengaluru,Karnataka,919035021445,
Pruthvi Clinical Laboratory,Bengaluru,Karnataka,919900051339,
SAKSHI LABS & DIAGNOSTICS,Bengaluru,Karnataka,918310033911,
Sumukh Labs & Diagnostic's,Bengaluru,Karnataka,919739112357,
D.V. Diagonostics and Specialist Center,Bengaluru,Karnataka,919742084108,
Rashi Diagnostics - Akshaya Nagar,Bengaluru,Karnataka,917975733211,
Aster Labs NRI Layout,Bengaluru,Karnataka,919901078588,
MY WHC DIAGNOSTIC CENTER NRI LAYOUT,Bengaluru,Karnataka,917019894160,
Prima Diagnostics Sarjapur Road,Bengaluru,Karnataka,919513379777,
Sri Vinayaka Diagnostic Center,Bengaluru,Karnataka,919731185153,
New Carmell Medical lab,Bengaluru,Karnataka,919902182189,
Aster Labs Mahadevapura,Bengaluru,Karnataka,918123012243,
RASHI DIAGNOSTIC - Mahadevapura ITPL,Bengaluru,Karnataka,919886324344,
SHOBA SCANS,Bengaluru,Karnataka,916364844001,
Daya Labs,Bengaluru,Karnataka,918095514400,
Prakash Laboratories,Bengaluru,Karnataka,919844055023,
Medivision Ultrasound Scan And Diagnostics,Bengaluru,Karnataka,919901133022,
R R POLY CLINIC & DIAGNOSTICS,Bengaluru,Karnataka,918792854610,
Micro Diagnostics Centre,Bengaluru,Karnataka,919742340857,
KIRTAN DIAGNOSTIC CENTRE,Bengaluru,Karnataka,919483640640,
Tattva Analytical Laboratories LLP,Bengaluru,Karnataka,919448613741,
SUSHRUTHA DIAGNOSTIC LAB,Bengaluru,Karnataka,918073527275,
Sri Srinivas Polyclinic And Diagnostic Laboratory,Bengaluru,Karnataka,919341212070,
SARAH DIAGNOSTICS CENTRE,Bengaluru,Karnataka,919739481273,
Path Care Labs Pvt. Ltd.,Bengaluru,Karnataka,919591680662,
Safe Hands Diagnostics,Bengaluru,Karnataka,917799989414,
Sri Ganesh Clinical Lab,Bengaluru,Karnataka,918867638216,
ANAND DIAGNOSTIC LABORATORY (A NEUBERG ASSOCIATE) MUNNEKOLLAL MARATHAHALLI,Bengaluru,Karnataka,919415062697,
"RJH Clinic Pharma and Diagnostic Lab - Shanthiniketana Layout, Munnekolala, Marathahalli",Bengaluru,Karnataka,918088013789,
Aster Labs - Marathahalli,Bengaluru,Karnataka,917411784400,
RxDx Healthcare Whitefield Branch,Bengaluru,Karnataka,919014091111,
Anand Diagnostic laboratory,Bengaluru,Karnataka,919035406451,
Discoveree Laboratory,Bengaluru,Karnataka,919513385144,
Chaithanya Diagnostic Labs,Bengaluru,Karnataka,916360041279,
Sapthagiri Clinical Laboratory,Bengaluru,Karnataka,919986635165,
GLOBAL DIAGNOSTIC LABS,Bengaluru,Karnataka,919980608345,
Pure Healthcare Diagnostics | Best Daignostic Centres in Bangalore,Bengaluru,Karnataka,919008019994,
"Dr. Desai's Micro Lab, Bengaluru",Bengaluru,Karnataka,919035012090,
Neuberg Anand Reference Laboratory,Bengaluru,Karnataka,919611780980,
"PreCARE DIAGNOSTICS | -Blood Test, Ultrasound scan, 2D ECHO Scan & Xray | Hoodi, ITPL Main road,Whitefield",Bengaluru,Karnataka,918884479790,
J V DIAGNOSTIC CENTER,Bengaluru,Karnataka,919611980980,
Spandana Diagnostic Laboratory.,Bengaluru,Karnataka,919535684265,
ASTER LABS MEDAHALLI,Bengaluru,Karnataka,919902879303,
Cloudnine Hospital - Whitefield | Best Maternity & Pregnancy Centre,Bengaluru,Karnataka,919972899728,
Mediline Clinical Laboratory,Bengaluru,Karnataka,919035488825,
Pred Labs | Fully Automated High Quality Lab,Bengaluru,Karnataka,918585908864,
5th Vital - Health Packages | Diagnostic Lab | Pathology Lab | NABL & ISO | Free Home Sample Collections,Bengaluru,Karnataka,918880250000,
Niyamit health diagnostics and research,Bengaluru,Karnataka,919606564032,
V K DIAGNOSTIC CENTER,Bengaluru,Karnataka,918088626196,
Healthyfit labs,Bengaluru,Karnataka,918884711129,
SUPER DIAGNOSTICS KADGUDI,Bengaluru,Karnataka,918792854610,
"ASTER LABS SEEGEHALLI, WHITEFIELD",Bengaluru,Karnataka,919900160630,
Infinity Labs,Bengaluru,Karnataka,918660922014,
SNS Diagnostic center,Bengaluru,Karnataka,917338267044,
Sri Shanmuga Pathology laboratory,Mysuru City,Karnataka,919901210010,
Jeevitha Diagnostic Lab,Mysuru City,Karnataka,919686349722,
SHREE BHANASHANKARI DIAGNOSTIC CENTER,Mysuru City,Karnataka,919945612099,
Vinayaka Poly Clinic And Diagnostic Centre,Mysuru City,Karnataka,919845930722,
Popular pathology laboratory,Mysuru City,Karnataka,919113009285,
Meritus Diagnostics,Mysuru City,Karnataka,918884346111,
D-Care Clinic (Orthopaedics),Mysuru City,Karnataka,919591006220,
Sri Nimishamba Pathology Laboratory,Mysuru City,Karnataka,919880626252,
MOHAN DIAGNOSTICS CENTRE,Mysuru City,Karnataka,918296937111,
Retro Care Daignostics,Mysuru City,Karnataka,919036396661,
Venas Diagnostics,Mysuru City,Karnataka,919611011572,
Sachin Diagnostic Centre,Mysuru City,Karnataka,918050219070,
FOUR CHAMBERS SWASTH DIAGNOSTIC CENTER,Mysuru City,Karnataka,919986402834,
ANA DIAGNOSTICS & SPECIALITY CLINICS,Mysuru City,Karnataka,919620282028,
Sri Sathya Sai Pathology Laboratory,Mysuru City,Karnataka,919019654438,
Chetan Diagnostics,Mysuru City,Karnataka,916366507282,
Cauvery Pathology Laboratory,Mysuru City,Karnataka,919242895784,
Nume Diagnostic & Research Laboratory,Mysuru City,Karnataka,918317313132,
Naavi Global Diagnostics,Mysuru City,Karnataka,919844460558,
Life Line Diagnostic Centre,Mysuru City,Karnataka,919071940181,
Sanjeevini Diagnostic Centre,Mysuru City,Karnataka,919008483043,
Shreyas Pathology Lab,Mysuru City,Karnataka,919633739636,
AryaVeer Diagnostics & Health care,Mysuru City,Karnataka,917975041090,
Medall Diagnostics,Mysuru City,Karnataka,919742668080,
Dr. Kiran Ploy Clinic,Mysuru City,Karnataka,919242446639,
NEURO DIAGNOSTIC CENTER,Mysuru City,Karnataka,919538906337,
Sanjeevani Diagnostic Center,Mysuru City,Karnataka,919900642470,
Kaveri Diagnostic Laboratory,Mysuru City,Karnataka,919164048585,
V care diagnostic,Mysuru City,Karnataka,919380650240,
VITAL DIAGNOSTIC CENTER,Mysuru City,Karnataka,919108925891,
Bio Tech Pathology Lab,Mysuru City,Karnataka,919845068331,
SIDDHARTHA DIAGNOSTIC LABORATORY,Mysuru City,Karnataka,918792452210,
Sanjeevini Pathology Lab,Mysuru City,Karnataka,919449680026,
NOBLE DIAGNOSTICS,Mysuru City,Karnataka,919845794445,
AKSHAYA DIAGNOSTICS & HEALTH CARE,Mysuru City,Karnataka,918867226529,
Shree Siddaganga laboratory,Hubballi City,Karnataka,917899678243,
S R Biomedicals,Hubballi City,Karnataka,918197887727,
Siddeshwar Diagnostic Center,Hubballi City,Karnataka,919845495891,
ADVIK DIAGNOSTIC CENTER,Hubballi City,Karnataka,917022284974,
ASC LAB,Hubballi City,Karnataka,919620928273,
Vachana diagnostic centre,Hubballi City,Karnataka,918439258439,
Sun Diagnostics,Hubballi City,Karnataka,918105140535,
Sanmati Clinical Laboratory,Hubballi City,Karnataka,919844233838,
SAGAR HI-TECH DIAGNOSTICS,Hubballi City,Karnataka,918722394067,
Smart Health care and Diagnostic Centre,Hubballi City,Karnataka,918217698025,
Curis Care Scan Centre,Hubballi City,Karnataka,919741155401,
Disha Diagnostics,Hubballi City,Karnataka,919035071970,
V Care Diagnostic & Orthopaedic Centre,Hubballi City,Karnataka,918970053669,
Sukshem Diagnostic Centre,Hubballi City,Karnataka,919481927915,
SM Hi-Tech Diagnostic Center,Hubballi City,Karnataka,917411745460,
SHRUTI DIAGNOSTICS,Hubballi City,Karnataka,919844262817,
Shiva Medi Plus Laboratory,Hubballi City,Karnataka,919448786206,
Shri Manjunath Laboratory,Hubballi City,Karnataka,919036051648,
KOTI'S CLINICAL LAB SERVICES,Mangalore City,Karnataka,919449640300,
Suraksha Clinical Laboratory,Mangalore City,Karnataka,919449546861,
KMC Lab Sample Collection Centre,Mangalore City,Karnataka,917022251308,
Health Plus Clinical Laboratory,Mangalore City,Karnataka,919964242233,
Kushi Clinical Laboratory ( Home sample collection available),Mangalore City,Karnataka,918088407534,
MEDISTAR DIAGNOSTIC CENTRE,Mangalore City,Karnataka,919164319720,
Silverline Diagnostics,Mangalore City,Karnataka,917899321435,
Global Diagnostics,Mangalore City,Karnataka,918431213273,
PENCHAS MEDICAL LABORATORY,Mangalore City,Karnataka,918970220100,
Shifa Clinical Lab And Allergy Testing Research centre (SCL),Mangalore City,Karnataka,919743445084,
M S CLINICAL LABORATORY,Mangalore City,Karnataka,917899144567,
RAIMED Diagnostic Lab,Mangalore City,Karnataka,916363088433,
My Life Medical Center,Mangalore City,Karnataka,918884125222,
Mediquest Healthcare,Mangalore City,Karnataka,918105777785,
"Mediscan TRUtest - Best Blood Tests and CT Scans Centre, Mangalore",Mangalore City,Karnataka,919967624073,
Care 'N' Care Diagnostic Centre,Mangalore City,Karnataka,919482903687,
WHITE GLOVE Diagnostics & Clinic,Mangalore City,Karnataka,919118787911,
New United Laboratory,Mangalore City,Karnataka,919886422825,
Ylabs Cytology Expert,Mangalore City,Karnataka,919480147021,
Prime Diagnostic Lab,Mangalore City,Karnataka,919741913133,
KK DIAGNOSTIC LABORATORY,Mangalore City,Karnataka,919964603227,
Hexa clinical laboratory,Mangalore City,Karnataka,918073196158,
Srishti Diagnostic Center,Belagavi City,Karnataka,919945958562,
Life Line Diagnosics,Belagavi City,Karnataka,918660754703,
Chougule Diagnostic Laboratory,Belagavi City,Karnataka,919986611829,
Aditya and Excel Diagnostic Centre,Belagavi City,Karnataka,917204092865,
LABTREE medical laboratory,Belagavi City,Karnataka,918150084111,
Asha Diagnostic Centre,Belagavi City,Karnataka,918277371335,
Citi Clinical Laboratory,Belagavi City,Karnataka,919342123167,
Kamakhya diagnostic and research laboratory,Belagavi City,Karnataka,918296186969,
SWASTIK DIAGNOSTIC LABORATORY,Belagavi City,Karnataka,918217028577,
SAHAYOG Clinical Laboratory,Belagavi City,Karnataka,918892178741,
AYUSH HI-TECH LAB,Belagavi City,Karnataka,919482608940,
R. K. Medical Laboratory,Belagavi City,Karnataka,919480454674,
Falcon Labs Private Limited,Belagavi City,Karnataka,918792079944,
VIVEKANANDA SCAN & DIAGNOSTIC CENTRE,Belagavi City,Karnataka,919108447066,
MediCure Diagnostic Laboratory,Belagavi City,Karnataka,919886096677,
Focus Clinical Laboratory,Belagavi City,Karnataka,918951130543,
Orange Diagnostics,Udupi City,Karnataka,919945083999,
New National Diagnostic And Imaging Center,Udupi City,Karnataka,919844813148,
SRL Diagnostics,Kalaburagi  City,Karnataka,919111591115,
Unicare Diagnostic Centre,Kalaburagi  City,Karnataka,919513866555,
Nandan Diagnostic Laboratory,Kalaburagi  City,Karnataka,918472224771,
Vaishnavi Diagnostics Laboratory,Kalaburagi  City,Karnataka,919900548302,
Sai Diagnostic Laboratory,Kalaburagi  City,Karnataka,919916912789,
BINDU DIAGNOSTIC LABORATORY,Kalaburagi  City,Karnataka,919740402639,
Medilab Diagnostic Centre,Kalaburagi  City,Karnataka,919480163002,
Baba House Diagnostic Centre,Kalaburagi  City,Karnataka,918472244887,
Focus Diagnostics And Research Centre,Kalaburagi  City,Karnataka,918472252255,
New Diagnostic Laboratory,Kalaburagi  City,Karnataka,919886211623,
APEX DIAGNOSTIC CENTRE,Kalaburagi  City,Karnataka,918123120183,
Firdous Scanning Centre,Kalaburagi  City,Karnataka,919538577935,
Robbins & Cotran Diagnostics | Diagnostics and Pathology Lab | Raichur,Raichur City,Karnataka,918088821081,
Shruthi Diagnostic Laboratory,Raichur City,Karnataka,919449685905,
Usha Diagnostic Laboratory,Raichur City,Karnataka,918431260193,
Rahi Diagnostics,Raichur City,Karnataka,918884422215,
Gee Kay Diagnostic Laboratory,Raichur City,Karnataka,919844374891,
"Navodaya Medical College, Molecular Biology Laboratory, (A Unit of Navodaya Education Trust)",Raichur City,Karnataka,918532223234,
OM Clinical Laboratory,Shivamogga City,Karnataka,918088191816,
ISHA Diagnostics & Healthcare,Shivamogga City,Karnataka,919611763556,
Sanjay Diagnostic Laboratories,Shivamogga City,Karnataka,919739576688,
Shimoga Diagnostic Centre,Shivamogga City,Karnataka,918182224422,
AKASH DIAGNOSTICS,Shivamogga City,Karnataka,919986448814,
Rajkumar Diagnostics,Shivamogga City,Karnataka,918182404808,
MP Clinic,Shivamogga City,Karnataka,919036437517,
Aditya Diagnostics,Shivamogga City,Karnataka,918182275836,
Vishwa guru scanning centre tumkur,Tumakuru City,Karnataka,916366859481,
MEDLAB Diagnostic Laboratory,Tumakuru City,Karnataka,919620777749,
Eshwari Diagonstics,Tumakuru City,Karnataka,919902466036,
Benaka Diagnostic Center,Tumakuru City,Karnataka,919916529191,
Sharada Diagnostic,Tumakuru City,Karnataka,917259382238,
Liveon Biolabs Pvt. Ltd.,Tumakuru City,Karnataka,919480849732,
Manipal Tumkur Diagnostics,Tumakuru City,Karnataka,919980080433,
Ana Diagnostics & Clinic - Tumkur,Tumakuru City,Karnataka,918050054748,
SHRI RADHE DIAGNOSTICS CENTRE,Tumakuru City,Karnataka,918951571780,
Nishath Diagnostics Centre,Tumakuru City,Karnataka,919844245361,
Jeevadhara Diagnostics,Tumakuru City,Karnataka,919164516807,
Shri Ashirwad Health care center and Laboratory,Tumakuru City,Karnataka,919742656495,
Vinayaka Diagnostic Center (Unit of Siri Labs),Tumakuru City,Karnataka,919342122798,
Atharva Diagnostics,Chitradurga City,Karnataka,919986187196,
Nirvana Diagnostic Centre,Chitradurga City,Karnataka,918194223336,
People's Lab,Hassan City,Karnataka,919964840786,
Hassan City Scanning Center,Hassan City,Karnataka,918172263263,
Infinity Health Care,Hassan City,Karnataka,916363482415,
Nidhi Scanning Centre,Hassan City,Karnataka,918172268913,
Das Scanning Centre,Hassan City,Karnataka,918172269120,
Geeta Scans & Diagnostics,Hassan City,Karnataka,917770002284,
ACR Diagnostic Laboratory,Hassan City,Karnataka,918172269276,
